id,product_id,product_distribution_center_id,in_stock,month_year_creation,days_in_stock
441122,26723,6,1,Jul 2023,
85840,26490,2,0,Jan 2026,6.0
85841,26490,2,1,Mar 2022,
85842,26490,2,1,Mar 2021,
85843,26490,2,1,Nov 2020,
94525,26490,2,0,Dec 2025,52.0
94526,26490,2,1,Mar 2021,
94527,26490,2,1,Sep 2023,
99811,26490,2,0,Nov 2024,43.0
99812,26490,2,1,Oct 2025,
231118,26490,2,0,Oct 2021,56.0
231119,26490,2,1,Jun 2023,
231120,26490,2,1,Sep 2024,
345473,26490,2,0,Aug 2025,37.0
345474,26490,2,1,Dec 2022,
416022,26490,2,0,Sep 2025,45.0
416023,26490,2,1,May 2022,
416024,26490,2,1,Jun 2022,
117092,26993,2,0,Jun 2024,59.0
117093,26993,2,1,Dec 2025,
138036,26993,2,0,Feb 2025,6.0
138037,26993,2,1,Jun 2024,
138038,26993,2,1,Jun 2021,
138039,26993,2,1,May 2025,
195958,26993,2,0,Aug 2024,4.0
195959,26993,2,1,Aug 2025,
195960,26993,2,1,Dec 2024,
350700,26993,2,0,Jul 2024,27.0
350701,26993,2,1,Sep 2023,
350702,26993,2,1,Dec 2025,
383957,26993,2,0,Jun 2021,19.0
383958,26993,2,1,Jul 2023,
383959,26993,2,1,Feb 2020,
393740,26993,2,0,Apr 2024,44.0
393741,26993,2,1,May 2023,
393742,26993,2,1,Mar 2023,
393743,26993,2,1,Jan 2025,
394685,26993,2,0,Jan 2026,43.0
394686,26993,2,1,Nov 2022,
407730,26993,2,0,Dec 2025,8.0
407731,26993,2,1,Apr 2025,
407732,26993,2,1,Feb 2023,
482528,26993,2,0,Sep 2024,20.0
482529,26993,2,1,Apr 2023,
482530,26993,2,1,Feb 2026,
32314,26604,2,0,Jun 2022,41.0
32315,26604,2,1,Oct 2022,
32316,26604,2,1,Oct 2021,
45472,26604,2,0,Jul 2024,20.0
45473,26604,2,1,Aug 2021,
45474,26604,2,1,Feb 2022,
45475,26604,2,1,Dec 2021,
199202,26604,2,0,Mar 2025,53.0
199203,26604,2,1,May 2025,
199204,26604,2,1,Mar 2024,
204268,26604,2,0,Jul 2025,17.0
204269,26604,2,1,Aug 2022,
204270,26604,2,1,Mar 2020,
342963,26604,2,0,May 2023,44.0
342964,26604,2,1,Sep 2024,
342965,26604,2,1,Sep 2021,
357510,26604,2,0,Dec 2020,46.0
357511,26604,2,1,Aug 2023,
438335,26604,2,0,Jan 2025,19.0
438336,26604,2,1,Dec 2021,
58208,26480,2,0,Aug 2024,9.0
58209,26480,2,1,Jun 2024,
67508,26480,2,0,Aug 2024,20.0
67509,26480,2,1,Jul 2022,
99115,26480,2,0,Aug 2024,29.0
99116,26480,2,1,Mar 2021,
99117,26480,2,1,May 2021,
99118,26480,2,1,Feb 2023,
132783,26480,2,0,Jun 2019,17.0
132784,26480,2,1,Jun 2020,
346958,26480,2,0,Oct 2025,18.0
346959,26480,2,1,Oct 2023,
346960,26480,2,1,Apr 2021,
424477,26480,2,0,Dec 2025,40.0
424478,26480,2,1,Sep 2024,
424479,26480,2,1,Jan 2020,
464632,26480,2,0,Apr 2025,31.0
464633,26480,2,1,Feb 2020,
464634,26480,2,1,Jan 2020,
34799,26806,2,0,Aug 2023,10.0
34800,26806,2,1,Dec 2024,
215352,26806,2,0,Nov 2025,10.0
215353,26806,2,1,Aug 2023,
262686,26806,2,0,Oct 2023,22.0
262687,26806,2,1,Jun 2025,
262688,26806,2,1,Oct 2024,
280251,26806,2,0,Mar 2025,51.0
280252,26806,2,1,Apr 2020,
395196,26806,2,0,Nov 2025,36.0
395197,26806,2,1,Dec 2025,
395198,26806,2,1,Jan 2026,
402236,26806,2,0,Jun 2024,53.0
402237,26806,2,1,Mar 2020,
402238,26806,2,1,Apr 2024,
462297,26806,2,0,Feb 2024,21.0
462298,26806,2,1,Jan 2024,
462299,26806,2,1,Apr 2021,
293966,26620,2,0,Jun 2022,18.0
293967,26620,2,1,Sep 2025,
345775,26620,2,0,Dec 2025,43.0
345776,26620,2,1,Apr 2021,
412639,26620,2,0,Aug 2025,37.0
412640,26620,2,1,Nov 2022,
412641,26620,2,1,Dec 2022,
412642,26620,2,1,Jul 2025,
76981,27010,2,0,Aug 2024,51.0
76982,27010,2,1,Jun 2024,
76983,27010,2,1,Jan 2020,
135007,27010,2,0,Aug 2025,43.0
135008,27010,2,1,Mar 2023,
135009,27010,2,1,Oct 2025,
162833,27010,2,0,Sep 2025,26.0
162834,27010,2,1,Feb 2021,
162835,27010,2,1,Jun 2022,
162836,27010,2,1,Sep 2023,
178994,27010,2,0,Sep 2025,48.0
178995,27010,2,1,Feb 2020,
178996,27010,2,1,Apr 2020,
178997,27010,2,1,Oct 2023,
357489,27010,2,0,Feb 2022,8.0
357490,27010,2,1,May 2024,
387113,27010,2,0,Aug 2025,59.0
387114,27010,2,1,Jan 2020,
387115,27010,2,1,Nov 2020,
172486,26759,2,0,May 2024,7.0
172487,26759,2,1,Oct 2022,
420427,26759,2,0,Feb 2021,36.0
420428,26759,2,1,Oct 2025,
420429,26759,2,1,Nov 2020,
43890,27066,2,0,Sep 2023,16.0
43891,27066,2,1,Aug 2020,
134549,27066,2,0,Oct 2025,6.0
134550,27066,2,1,May 2022,
134551,27066,2,1,Apr 2023,
150103,27066,2,0,Aug 2023,53.0
150104,27066,2,1,Jan 2020,
150105,27066,2,1,May 2021,
197411,27066,2,0,Aug 2025,49.0
197412,27066,2,1,Jan 2024,
197413,27066,2,1,Sep 2025,
283907,27066,2,0,Oct 2025,41.0
283908,27066,2,1,Apr 2020,
289823,27066,2,0,Aug 2025,40.0
289824,27066,2,1,Oct 2021,
320417,27066,2,0,Nov 2025,20.0
320418,27066,2,1,Jan 2023,
320419,27066,2,1,Sep 2025,
320420,27066,2,1,Oct 2021,
336544,27066,2,0,Aug 2025,0.0
336545,27066,2,1,Jul 2021,
336546,27066,2,1,Oct 2023,
336547,27066,2,1,Apr 2022,
368865,27066,2,0,Jan 2023,53.0
368866,27066,2,1,Oct 2022,
405408,27066,2,0,Jun 2024,51.0
405409,27066,2,1,Jan 2023,
452293,27066,2,0,Oct 2019,11.0
452294,27066,2,1,Jul 2023,
466133,27066,2,0,Apr 2025,53.0
466134,27066,2,1,Sep 2021,
24543,26873,2,0,Jun 2023,42.0
24544,26873,2,1,Sep 2020,
24545,26873,2,1,Oct 2021,
24546,26873,2,1,Apr 2021,
31272,26873,2,0,Dec 2021,7.0
31273,26873,2,1,May 2023,
122995,26873,2,0,Sep 2025,52.0
122996,26873,2,1,Aug 2020,
168111,26873,2,0,Jan 2026,17.0
168112,26873,2,1,Mar 2020,
168113,26873,2,1,Dec 2021,
213949,26873,2,0,Aug 2021,14.0
213950,26873,2,1,Sep 2024,
287543,26873,2,0,Nov 2023,53.0
287544,26873,2,1,Oct 2024,
287545,26873,2,1,Apr 2022,
287546,26873,2,1,Sep 2020,
303593,26873,2,0,Dec 2025,51.0
303594,26873,2,1,Aug 2020,
313017,26873,2,0,Sep 2025,5.0
313018,26873,2,1,Aug 2025,
364676,26873,2,0,Mar 2024,31.0
364677,26873,2,1,Dec 2020,
364678,26873,2,1,Aug 2024,
411149,26873,2,0,Jun 2024,52.0
411150,26873,2,1,Aug 2023,
38603,26541,2,0,Jan 2025,0.0
38604,26541,2,1,Jun 2020,
38605,26541,2,1,May 2025,
123633,26541,2,0,Oct 2022,46.0
123634,26541,2,1,Dec 2021,
167129,26541,2,0,Apr 2021,35.0
167130,26541,2,1,Apr 2022,
200152,26541,2,0,Sep 2024,32.0
200153,26541,2,1,May 2024,
200154,26541,2,1,Jun 2025,
227745,26541,2,0,Nov 2025,55.0
227746,26541,2,1,Sep 2021,
268323,26541,2,0,Jan 2025,39.0
268324,26541,2,1,Mar 2023,
268325,26541,2,1,Oct 2023,
268326,26541,2,1,Jan 2024,
285545,26541,2,0,Jan 2025,17.0
285546,26541,2,1,Dec 2025,
285547,26541,2,1,Apr 2024,
80044,27060,2,0,Nov 2023,11.0
80045,27060,2,1,Apr 2023,
123923,27060,2,0,Jan 2024,12.0
123924,27060,2,1,May 2020,
123925,27060,2,1,Nov 2021,
123926,27060,2,1,Sep 2021,
138271,27060,2,0,Aug 2025,58.0
138272,27060,2,1,Feb 2024,
411474,27060,2,0,May 2024,29.0
411475,27060,2,1,Nov 2022,
411476,27060,2,1,Apr 2021,
421267,27060,2,0,Jul 2022,44.0
421268,27060,2,1,May 2023,
421269,27060,2,1,Dec 2024,
421270,27060,2,1,Aug 2021,
433207,27060,2,0,Jan 2026,18.0
433208,27060,2,1,Sep 2025,
123882,27340,2,0,Apr 2020,48.0
123883,27340,2,1,Oct 2025,
123884,27340,2,1,Apr 2023,
124560,27340,2,0,Mar 2023,18.0
124561,27340,2,1,Aug 2025,
209245,27340,2,0,Jan 2021,35.0
209246,27340,2,1,Apr 2022,
247393,27340,2,0,Aug 2025,57.0
247394,27340,2,1,Jun 2021,
247395,27340,2,1,Sep 2021,
247396,27340,2,1,Sep 2023,
254226,27340,2,0,Jan 2026,32.0
254227,27340,2,1,Jun 2024,
288261,27340,2,0,Nov 2022,27.0
288262,27340,2,1,May 2025,
409890,27340,2,0,Aug 2024,7.0
409891,27340,2,1,Dec 2024,
435545,27340,2,0,Sep 2024,36.0
435546,27340,2,1,Oct 2022,
466291,27340,2,0,Jan 2022,37.0
466292,27340,2,1,Aug 2020,
478273,27340,2,0,Oct 2025,16.0
478274,27340,2,1,Jul 2022,
478275,27340,2,1,Feb 2025,
188684,26562,2,0,May 2021,5.0
188685,26562,2,1,Jan 2026,
188686,26562,2,1,Apr 2020,
326731,26562,2,0,Oct 2025,50.0
326732,26562,2,1,Nov 2023,
446149,26562,2,0,Feb 2025,29.0
446150,26562,2,1,Dec 2025,
446151,26562,2,1,Aug 2025,
40252,26707,2,0,Dec 2024,32.0
40253,26707,2,1,Jul 2025,
40254,26707,2,1,May 2022,
40255,26707,2,1,Jul 2023,
45264,26707,2,0,Dec 2025,7.0
45265,26707,2,1,Apr 2024,
45266,26707,2,1,Dec 2024,
45267,26707,2,1,May 2020,
49023,26707,2,0,Jul 2025,28.0
49024,26707,2,1,Feb 2025,
49025,26707,2,1,May 2024,
49026,26707,2,1,Dec 2020,
106535,26707,2,0,Jan 2025,35.0
106536,26707,2,1,Nov 2021,
106537,26707,2,1,Mar 2020,
131255,26707,2,0,Jul 2024,47.0
131256,26707,2,1,Apr 2023,
157901,26707,2,0,May 2021,28.0
157902,26707,2,1,May 2021,
157903,26707,2,1,Jun 2021,
157904,26707,2,1,Jul 2023,
206256,26707,2,0,Feb 2022,6.0
206257,26707,2,1,Mar 2022,
256171,26707,2,0,Nov 2023,49.0
256172,26707,2,1,Feb 2022,
272171,26707,2,0,Apr 2025,44.0
272172,26707,2,1,Jul 2022,
286717,26707,2,0,Feb 2020,37.0
286718,26707,2,1,May 2023,
286719,26707,2,1,Mar 2022,
286720,26707,2,1,Apr 2021,
303057,26707,2,0,Mar 2023,54.0
303058,26707,2,1,Oct 2022,
310591,26707,2,0,Dec 2025,48.0
310592,26707,2,1,Aug 2024,
321479,26707,2,0,Sep 2022,2.0
321480,26707,2,1,Dec 2020,
321481,26707,2,1,Jun 2025,
321482,26707,2,1,Jun 2022,
91663,27061,2,0,Apr 2025,26.0
91664,27061,2,1,Apr 2025,
91665,27061,2,1,Jul 2025,
140215,26914,2,0,Aug 2025,56.0
140216,26914,2,1,Feb 2022,
276331,26914,2,0,Oct 2020,48.0
276332,26914,2,1,Oct 2021,
286735,27061,2,0,Aug 2025,43.0
286736,27061,2,1,Sep 2023,
347862,26914,2,0,Aug 2024,33.0
347863,26914,2,1,Feb 2023,
347864,26914,2,1,Aug 2025,
347865,26914,2,1,Nov 2021,
367830,26914,2,0,Oct 2022,10.0
367831,26914,2,1,Mar 2024,
444380,26914,2,0,Apr 2025,5.0
444381,26914,2,1,May 2024,
482228,27061,2,0,Sep 2023,35.0
482229,27061,2,1,Dec 2025,
71509,26509,2,0,Jan 2026,23.0
71510,26509,2,1,Apr 2020,
123237,26509,2,0,Mar 2025,25.0
123238,26509,2,1,Dec 2022,
265861,26509,2,0,Oct 2024,18.0
265862,26509,2,1,Feb 2023,
376449,26509,2,0,Aug 2022,54.0
376450,26509,2,1,Jun 2025,
376451,26509,2,1,Feb 2024,
23660,27391,2,0,Mar 2020,47.0
23661,27391,2,1,Feb 2020,
40050,27391,2,0,Feb 2022,6.0
40051,27391,2,1,Nov 2024,
71441,27391,2,0,Nov 2020,35.0
71442,27391,2,1,May 2025,
71443,27391,2,1,Jan 2024,
71536,27391,2,0,Dec 2023,39.0
71537,27391,2,1,Dec 2025,
141224,27391,2,0,Jan 2025,54.0
141225,27391,2,1,Nov 2023,
198356,27391,2,0,Sep 2021,2.0
198357,27391,2,1,Oct 2022,
204064,27391,2,0,Jun 2025,13.0
204065,27391,2,1,Dec 2022,
18733,27014,2,0,May 2024,47.0
18734,27014,2,1,Apr 2021,
18735,27014,2,1,Jan 2021,
18736,27014,2,1,Dec 2025,
232300,27014,2,0,Mar 2024,47.0
232301,27014,2,1,May 2023,
404951,27014,2,0,Dec 2025,40.0
404952,27014,2,1,Nov 2023,
404953,27014,2,1,Jul 2023,
45558,27273,2,0,Apr 2023,21.0
45559,27273,2,1,Feb 2024,
45560,27273,2,1,Jan 2020,
45561,27273,2,1,Dec 2024,
66909,27273,2,0,Oct 2023,44.0
66910,27273,2,1,Dec 2022,
66911,27273,2,1,Oct 2025,
123170,27273,2,0,Jul 2025,49.0
123171,27273,2,1,Sep 2022,
123172,27273,2,1,Mar 2024,
123173,27273,2,1,Jun 2025,
220275,27273,2,0,Nov 2025,57.0
220276,27273,2,1,Apr 2023,
230158,27273,2,0,Aug 2024,8.0
230159,27273,2,1,Feb 2020,
230160,27273,2,1,Jun 2021,
230161,27273,2,1,Oct 2021,
398770,27273,2,0,Mar 2025,10.0
398771,27273,2,1,Sep 2025,
398772,27273,2,1,Jan 2020,
398773,27273,2,1,Aug 2024,
435974,27273,2,0,Jul 2025,53.0
435975,27273,2,1,Aug 2025,
435976,27273,2,1,Sep 2024,
465869,27273,2,0,Nov 2023,43.0
465870,27273,2,1,Aug 2022,
163369,26726,2,0,Jan 2026,27.0
163370,26726,2,1,Aug 2024,
163371,26726,2,1,Feb 2025,
181669,26726,2,0,Dec 2022,29.0
181670,26726,2,1,Sep 2020,
181671,26726,2,1,Sep 2024,
181672,26726,2,1,Mar 2024,
182875,26726,2,0,Apr 2023,2.0
182876,26726,2,1,Jan 2022,
182877,26726,2,1,Oct 2022,
240772,26726,2,0,Nov 2019,20.0
240773,26726,2,1,Apr 2021,
318763,26726,2,0,Jun 2024,57.0
318764,26726,2,1,Mar 2023,
345987,26726,2,0,Mar 2023,6.0
345988,26726,2,1,Aug 2022,
345989,26726,2,1,Dec 2025,
345990,26726,2,1,Jul 2023,
25711,26983,2,0,Feb 2025,6.0
25712,26983,2,1,Mar 2021,
222551,26983,2,0,Aug 2020,32.0
222552,26983,2,1,Jan 2022,
222553,26983,2,1,Aug 2025,
424547,26983,2,0,Dec 2025,44.0
424548,26983,2,1,Mar 2025,
424549,26983,2,1,Feb 2020,
430905,26983,2,0,Nov 2024,56.0
430906,26983,2,1,Oct 2022,
433327,26983,2,0,Jul 2025,49.0
433328,26983,2,1,Jan 2021,
122429,26719,2,0,Apr 2024,38.0
122430,26719,2,1,Jan 2022,
362304,26719,2,0,Feb 2025,9.0
362305,26719,2,1,Oct 2024,
397269,26719,2,0,Nov 2023,28.0
397270,26719,2,1,Jun 2022,
397271,26719,2,1,Jan 2024,
445579,26719,2,0,Jan 2025,42.0
445580,26719,2,1,Aug 2021,
445581,26719,2,1,Jan 2020,
482704,26719,2,0,May 2024,10.0
482705,26719,2,1,Jan 2020,
482706,26719,2,1,Jan 2026,
482707,26719,2,1,Mar 2023,
20351,26462,2,0,Oct 2025,59.0
20352,26462,2,1,Jun 2020,
20353,26462,2,1,Feb 2021,
101530,26462,2,0,Jun 2020,29.0
101531,26462,2,1,Jun 2020,
101532,26462,2,1,Jan 2026,
196293,26462,2,0,Feb 2024,37.0
196294,26462,2,1,Sep 2025,
272902,26462,2,0,Oct 2022,28.0
272903,26462,2,1,Nov 2021,
460819,26462,2,0,Jan 2025,17.0
460820,26462,2,1,Apr 2021,
58967,27072,2,0,Jul 2025,54.0
58968,27072,2,1,Sep 2025,
209638,27072,2,0,Feb 2025,30.0
209639,27072,2,1,Jan 2020,
324489,27072,2,0,Jun 2025,47.0
324490,27072,2,1,Jun 2025,
324491,27072,2,1,Nov 2023,
344112,27072,2,0,Mar 2025,38.0
344113,27072,2,1,Sep 2023,
344114,27072,2,1,Apr 2022,
98816,27136,2,0,Feb 2025,34.0
98817,27136,2,1,Mar 2021,
247360,27136,2,0,Mar 2025,26.0
247361,27136,2,1,Sep 2025,
333854,27136,2,0,Jul 2025,4.0
333855,27136,2,1,Nov 2020,
333856,27136,2,1,May 2025,
390237,27136,2,0,Jun 2021,15.0
390238,27136,2,1,Oct 2024,
390239,27136,2,1,Nov 2023,
390240,27136,2,1,Nov 2024,
408764,27136,2,0,Feb 2023,36.0
408765,27136,2,1,Oct 2023,
408766,27136,2,1,Jun 2023,
408767,27136,2,1,Oct 2022,
46573,26846,2,0,May 2021,45.0
46574,26846,2,1,Dec 2025,
47151,26846,2,0,Oct 2025,47.0
47152,26846,2,1,Jul 2025,
47153,26846,2,1,Mar 2022,
93014,26846,2,0,Dec 2025,6.0
93015,26846,2,1,Jan 2021,
95258,26846,2,0,Nov 2024,55.0
95259,26846,2,1,May 2022,
220264,26846,2,0,Nov 2025,38.0
220265,26846,2,1,Dec 2020,
220266,26846,2,1,Apr 2024,
292390,26846,2,0,Jun 2023,4.0
292391,26846,2,1,Jul 2020,
394385,26846,2,0,Dec 2025,24.0
394386,26846,2,1,Nov 2021,
394387,26846,2,1,Jun 2023,
394388,26846,2,1,Apr 2020,
14960,26989,2,0,Jan 2026,43.0
14961,26989,2,1,Feb 2025,
14962,26989,2,1,Oct 2025,
47254,26989,2,0,Apr 2024,51.0
47255,26989,2,1,Jul 2020,
47256,26989,2,1,Feb 2023,
72605,26989,2,0,May 2025,10.0
72606,26989,2,1,Jun 2020,
224973,26989,2,0,May 2024,25.0
224974,26989,2,1,Feb 2025,
224975,26989,2,1,Nov 2023,
234958,26989,2,0,Apr 2023,0.0
234959,26989,2,1,Dec 2024,
248605,26989,2,0,Jun 2024,23.0
248606,26989,2,1,Dec 2020,
248607,26989,2,1,Jan 2024,
248608,26989,2,1,Jun 2025,
342196,26989,2,0,Dec 2025,58.0
342197,26989,2,1,Sep 2022,
380039,26989,2,0,Jun 2023,34.0
380040,26989,2,1,Jul 2021,
380041,26989,2,1,Apr 2024,
380042,26989,2,1,Jun 2022,
452405,26989,2,0,Jun 2024,1.0
452406,26989,2,1,Jun 2020,
452407,26989,2,1,Aug 2023,
39286,27327,2,0,Mar 2023,54.0
39287,27327,2,1,Aug 2020,
43974,27327,2,0,Dec 2021,52.0
43975,27327,2,1,Feb 2022,
84544,27327,2,0,Jan 2025,51.0
84545,27327,2,1,Sep 2024,
84546,27327,2,1,Apr 2021,
84547,27327,2,1,Jun 2025,
89766,27327,2,0,Feb 2026,3.0
89767,27327,2,1,Mar 2022,
89768,27327,2,1,Apr 2024,
93023,27327,2,0,May 2024,15.0
93024,27327,2,1,Oct 2020,
93025,27327,2,1,Nov 2021,
93026,27327,2,1,Dec 2024,
189592,27327,2,0,Dec 2022,40.0
189593,27327,2,1,Mar 2025,
189594,27327,2,1,Dec 2025,
242933,27327,2,0,Apr 2021,41.0
242934,27327,2,1,May 2025,
292789,27327,2,0,Feb 2025,47.0
292790,27327,2,1,Jun 2020,
292791,27327,2,1,Apr 2023,
308976,27327,2,0,Oct 2025,26.0
308977,27327,2,1,Jun 2025,
313766,27327,2,0,Nov 2025,0.0
313767,27327,2,1,Feb 2021,
313768,27327,2,1,Jun 2025,
452505,27327,2,0,Sep 2025,1.0
452506,27327,2,1,Jul 2020,
453909,27327,2,0,Dec 2025,14.0
453910,27327,2,1,Dec 2022,
453911,27327,2,1,Apr 2021,
453912,27327,2,1,Feb 2025,
487806,27327,2,0,Nov 2024,46.0
487807,27327,2,1,May 2022,
487808,27327,2,1,Mar 2020,
487809,27327,2,1,Mar 2023,
4288,27019,2,0,Jan 2026,10.0
4289,27019,2,1,Sep 2024,
4890,27019,2,0,May 2021,59.0
4891,27019,2,1,Feb 2022,
4892,27019,2,1,Aug 2020,
4893,27019,2,1,Jan 2024,
8354,27019,2,0,Oct 2025,48.0
8355,27019,2,1,Sep 2020,
224110,27019,2,0,Nov 2024,33.0
224111,27019,2,1,Aug 2025,
224112,27019,2,1,Nov 2023,
224113,27019,2,1,Jul 2025,
361150,27019,2,0,Jul 2025,42.0
361151,27019,2,1,Oct 2025,
361152,27019,2,1,Jun 2020,
361153,27019,2,1,Sep 2022,
451739,27019,2,0,Jul 2024,29.0
451740,27019,2,1,Jun 2022,
451741,27019,2,1,Apr 2020,
459444,27019,2,0,Nov 2021,49.0
459445,27019,2,1,Mar 2022,
459446,27019,2,1,Sep 2023,
459447,27019,2,1,Nov 2022,
74500,27334,2,0,Jun 2023,14.0
74501,27334,2,1,Sep 2025,
226069,27334,2,0,Jun 2022,4.0
226070,27334,2,1,Jun 2022,
237055,27334,2,0,Dec 2025,46.0
237056,27334,2,1,Nov 2024,
237057,27334,2,1,Sep 2024,
320710,27334,2,0,Apr 2025,42.0
320711,27334,2,1,Jun 2021,
137681,27289,2,0,Apr 2023,14.0
137682,27289,2,1,Dec 2020,
137683,27289,2,1,May 2020,
137684,27289,2,1,Aug 2021,
155755,27289,2,0,Dec 2025,31.0
155756,27289,2,1,Aug 2025,
155757,27289,2,1,Aug 2023,
155758,27289,2,1,Aug 2022,
189710,27289,2,0,Mar 2024,28.0
189711,27289,2,1,May 2020,
257284,27289,2,0,May 2023,51.0
257285,27289,2,1,Oct 2020,
355769,27289,2,0,Sep 2023,48.0
355770,27289,2,1,May 2020,
355771,27289,2,1,Nov 2022,
395925,27289,2,0,Feb 2025,23.0
395926,27289,2,1,Sep 2020,
395927,27289,2,1,Mar 2025,
403199,27289,2,0,Oct 2025,42.0
403200,27289,2,1,Oct 2023,
403201,27289,2,1,Jan 2025,
425405,27289,2,0,Feb 2024,30.0
425406,27289,2,1,Feb 2025,
425407,27289,2,1,Jul 2021,
450804,27289,2,0,Jan 2026,6.0
450805,27289,2,1,Nov 2025,
461868,27289,2,0,Oct 2025,21.0
461869,27289,2,1,Feb 2021,
461870,27289,2,1,Jan 2020,
461871,27289,2,1,Oct 2022,
472878,27289,2,0,Aug 2025,36.0
472879,27289,2,1,Sep 2023,
472880,27289,2,1,Jun 2024,
472881,27289,2,1,Feb 2026,
53118,27160,2,0,Dec 2025,3.0
53119,27160,2,1,Sep 2024,
81982,27160,2,0,Sep 2024,47.0
81983,27160,2,1,Nov 2022,
81984,27160,2,1,Apr 2022,
147300,27160,2,0,Jul 2025,40.0
147301,27160,2,1,May 2021,
286341,27160,2,0,Aug 2024,36.0
286342,27160,2,1,Mar 2025,
286343,27160,2,1,Feb 2022,
44610,26932,2,0,Dec 2023,21.0
44611,26932,2,1,Jan 2022,
44612,26932,2,1,Mar 2022,
110356,26932,2,0,Oct 2025,19.0
110357,26932,2,1,Jan 2021,
110358,26932,2,1,Jan 2026,
110359,26932,2,1,May 2023,
128119,26932,2,0,Sep 2023,6.0
128120,26932,2,1,Oct 2024,
164673,26932,2,0,Sep 2024,6.0
164674,26932,2,1,Oct 2023,
164675,26932,2,1,Jan 2020,
180262,26932,2,0,Jan 2025,43.0
180263,26932,2,1,Feb 2020,
254896,26932,2,0,Apr 2023,50.0
254897,26932,2,1,Nov 2023,
254898,26932,2,1,Mar 2021,
259831,26932,2,0,Oct 2020,41.0
259832,26932,2,1,Oct 2025,
306347,26932,2,0,Oct 2023,41.0
306348,26932,2,1,Jun 2023,
306349,26932,2,1,Feb 2024,
390203,26932,2,0,Apr 2024,10.0
390204,26932,2,1,Aug 2024,
390205,26932,2,1,Oct 2021,
419035,26932,2,0,Nov 2021,8.0
419036,26932,2,1,Nov 2023,
489208,26932,2,0,Jul 2025,46.0
489209,26932,2,1,Oct 2025,
489210,26932,2,1,Jan 2020,
489211,26932,2,1,May 2025,
147755,27109,2,0,Dec 2025,50.0
147756,27109,2,1,Nov 2024,
147757,27109,2,1,Jul 2025,
147758,27109,2,1,Jun 2021,
319844,27109,2,0,Jun 2025,27.0
319845,27109,2,1,May 2022,
412308,27109,2,0,May 2025,40.0
412309,27109,2,1,May 2025,
412310,27109,2,1,Jan 2023,
485104,27109,2,0,Apr 2023,5.0
485105,27109,2,1,Jul 2023,
7331,26807,2,0,Nov 2025,48.0
7332,26807,2,1,Sep 2020,
7333,26807,2,1,Jul 2024,
77760,26807,2,0,Dec 2023,53.0
77761,26807,2,1,Jan 2024,
162079,26807,2,0,Feb 2025,5.0
162080,26807,2,1,May 2022,
231045,26807,2,0,Feb 2025,30.0
231046,26807,2,1,Jan 2022,
262005,26807,2,0,Jul 2023,20.0
262006,26807,2,1,Jun 2020,
262007,26807,2,1,Nov 2024,
262008,26807,2,1,Jan 2025,
424761,26807,2,0,Dec 2025,42.0
424762,26807,2,1,Sep 2025,
424763,26807,2,1,Mar 2025,
424764,26807,2,1,Jan 2023,
83026,27254,2,0,Feb 2025,45.0
83027,27254,2,1,Sep 2022,
162471,27254,2,0,Sep 2025,27.0
162472,27254,2,1,Jul 2022,
162473,27254,2,1,Jul 2022,
162474,27254,2,1,Aug 2023,
177097,27254,2,0,Jan 2024,40.0
177098,27254,2,1,May 2021,
177099,27254,2,1,Feb 2025,
244040,27254,2,0,Mar 2025,12.0
244041,27254,2,1,Jul 2025,
244042,27254,2,1,Nov 2021,
397376,27254,2,0,Oct 2025,31.0
397377,27254,2,1,May 2021,
397378,27254,2,1,Jun 2024,
397379,27254,2,1,Aug 2025,
425959,27254,2,0,Dec 2022,43.0
425960,27254,2,1,Jul 2025,
15082,26945,2,0,May 2023,49.0
15083,26945,2,1,Nov 2021,
25697,26945,2,0,Aug 2025,32.0
25698,26945,2,1,Sep 2025,
41930,26945,2,0,Dec 2025,0.0
41931,26945,2,1,Mar 2021,
41932,26945,2,1,Oct 2021,
41933,26945,2,1,Mar 2021,
156711,26945,2,0,Nov 2025,58.0
156712,26945,2,1,Nov 2025,
156713,26945,2,1,Apr 2025,
228839,26945,2,0,Feb 2022,27.0
228840,26945,2,1,Jan 2022,
228841,26945,2,1,Mar 2022,
228842,26945,2,1,Mar 2020,
381164,26945,2,0,Apr 2024,1.0
381165,26945,2,1,Dec 2024,
455431,26945,2,0,Apr 2022,26.0
455432,26945,2,1,Jun 2022,
11216,27200,2,0,Nov 2025,52.0
11217,27200,2,1,Jul 2020,
11218,27200,2,1,Feb 2023,
11219,27200,2,1,Jan 2026,
38797,27200,2,0,Feb 2024,7.0
38798,27200,2,1,Sep 2025,
155566,27200,2,0,Aug 2023,9.0
155567,27200,2,1,Dec 2024,
155568,27200,2,1,Mar 2023,
160548,27200,2,0,Jul 2025,22.0
160549,27200,2,1,Jan 2023,
195792,27200,2,0,Dec 2025,26.0
195793,27200,2,1,Sep 2022,
195794,27200,2,1,Mar 2021,
223406,27200,2,0,Jan 2026,5.0
223407,27200,2,1,Sep 2021,
223408,27200,2,1,Apr 2024,
258654,27200,2,0,Dec 2022,13.0
258655,27200,2,1,May 2020,
361671,27200,2,0,Aug 2022,44.0
361672,27200,2,1,May 2020,
361673,27200,2,1,Mar 2023,
395686,27200,2,0,Oct 2025,46.0
395687,27200,2,1,Apr 2024,
428009,27200,2,0,May 2020,39.0
428010,27200,2,1,Apr 2020,
